#reverse_pos	count	cdf
841	9	0.88025
842	8	0.880296
843	13	0.880372
844	8	0.880418
845	5	0.880447
846	9	0.880499
847	7	0.88054
848	8	0.880586
849	1	0.880592
850	8	0.880639
851	13	0.880714
852	2	0.880726
853	5	0.880755
854	7	0.880795
855	9	0.880848
856	6	0.880882
857	6	0.880917
858	9	0.880969
859	8	0.881016
860	9	0.881068
861	8	0.881114
862	7	0.881155
863	6	0.88119
864	6	0.881225
865	11	0.881288
866	6	0.881323
867	8	0.88137
868	10	0.881428
869	9	0.88148
870	9	0.881532
871	6	0.881567
872	11	0.881631
873	11	0.881695
874	10	0.881753
875	3	0.88177
876	7	0.881811
877	10	0.881869
878	7	0.881909
879	8	0.881956
880	12	0.882025
881	1	0.882031
882	5	0.88206
883	11	0.882124
884	7	0.882165
885	4	0.882188
886	6	0.882223
887	8	0.882269
888	6	0.882304
889	9	0.882356
890	9	0.882408
891	10	0.882466
892	10	0.882524
893	9	0.882576
894	7	0.882617
895	7	0.882658
896	15	0.882745
897	14	0.882826
898	12	0.882896
899	11	0.882959
900	7	0.883
901	9	0.883052
902	6	0.883087
903	6	0.883122
904	2	0.883133
905	8	0.88318
906	8	0.883226
907	10	0.883284
908	6	0.883319
909	12	0.883389
910	3	0.883406
911	10	0.883464
912	7	0.883505
913	9	0.883557
914	9	0.883609
915	16	0.883702
916	2	0.883714
917	8	0.88376
918	12	0.88383
919	1	0.883835
920	6	0.88387
921	6	0.883905
922	8	0.883952
923	8	0.883998
924	8	0.884044
925	5	0.884073
926	10	0.884131
927	14	0.884213
928	11	0.884276
929	12	0.884346
930	9	0.884398
931	8	0.884445
932	8	0.884491
933	8	0.884538
934	7	0.884578
935	5	0.884607
936	10	0.884665
937	9	0.884717
938	10	0.884775
939	13	0.884851
940	11	0.884915
941	7	0.884955
942	15	0.885042
943	24	0.885182
944	47	0.885454
945	61	0.885808
946	14	0.885889
947	28	0.886052
948	46	0.886319
949	129	0.887067
950	88	0.887578
951	19	0.887688
952	19	0.887798
953	11	0.887862
954	9	0.887914
955	63	0.88828
956	52	0.888581
957	82	0.889057
958	67	0.889446
959	117	0.890125
960	86	0.890624
961	71	0.891036
962	34	0.891233
963	21	0.891355
964	5	0.891384
965	5	0.891413
966	9	0.891465
967	5	0.891494
968	10	0.891552
969	5	0.891581
970	10	0.891639
971	6	0.891674
972	7	0.891714
973	11	0.891778
974	12	0.891848
975	6	0.891883
976	5	0.891912
977	5	0.891941
978	6	0.891975
979	4	0.891999
980	6	0.892033
981	7	0.892074
982	7	0.892115
983	3	0.892132
984	14	0.892213
985	7	0.892254
986	14	0.892335
987	6	0.89237
988	13	0.892445
989	6	0.89248
990	9	0.892532
991	8	0.892579
992	5	0.892608
993	9	0.89266
994	8	0.892707
995	7	0.892747
996	10	0.892805
997	5	0.892834
998	8	0.892881
999	6	0.892915
1000	9	0.892968
1001	7	0.893008
1002	6	0.893043
1003	9	0.893095
1004	9	0.893147
1005	15	0.893234
1006	4	0.893258
1007	8	0.893304
1008	3	0.893321
1009	6	0.893356
1010	5	0.893385
1012	4	0.893409
1013	7	0.893449
1014	5	0.893478
1015	2	0.89349
1016	5	0.893519
1017	7	0.893559
