# Super-large sets analysis (sets with size > 6754)
#set_id	chunk_id	basechunk_id
5	78025	77986
5	78033	78012
5	78037	77976
5	78041	78033
5	78047	78033
5	78050	78033
5	78054	77998
5	78058	78002
5	78062	77990
5	78066	77998
5	78074	78002
5	78078	73810
5	78090	74096
5	78135	71277
5	78139	74386
5	78150	78101
5	78155	74403
5	78169	72894
5	78174	77729
5	78186	67756
5	78221	22834
5	78226	78221
5	78237	74517
5	78243	73594
5	78250	73568
5	78256	78243
5	78263	78243
5	78269	78256
5	78275	78237
5	78281	78250
5	78287	73594
5	78293	78237
5	78299	73588
5	78305	78293
5	78311	73600
5	78316	78275
5	78322	78305
5	78328	78243
5	78334	78250
5	78340	75288
5	78346	78328
5	78352	78256
5	78358	73594
5	78363	70197
5	78365	76197
5	78368	22951
5	78380	78372
5	78384	22982
5	78390	64225
5	78394	73459
5	78398	64259
5	78402	14315
5	78407	70841
5	78411	74440
5	78415	61790
5	78418	23065
5	78423	78418
5	78428	78418
5	78432	78418
5	78438	78428
5	78443	78418
5	78448	78418
5	78453	78432
5	78458	78423
5	78463	78438
5	78468	78423
5	78472	78468
5	78476	78463
5	78481	78468
5	78485	78453
5	78490	78481
5	78494	78432
5	78499	70600
5	78503	78448
5	78508	78503
5	78513	78428
5	78518	78468
5	78522	78513
5	78527	78443
5	78532	78485
5	78538	78476
5	78550	23087
5	78554	33551
5	78558	74736
5	78562	74709
5	78567	78558
5	78574	78558
5	78578	33551
5	78589	3732
5	78592	76403
5	78595	69186
5	78677	78673
5	78691	70348
5	78699	56060
5	78715	23631
5	78720	78715
5	78724	23107
5	78729	70192
5	78734	74091
5	78739	70933
5	78745	70933
5	78750	70844
5	78765	70197
5	78775	18043
5	78784	23852
5	78789	78784
5	78794	72894
5	78805	37519
5	78809	23924
5	78817	23947
5	78827	56876
5	78833	11766
5	78877	24107
5	78882	73821
5	78888	76575
5	78896	78882
5	78900	72519
5	78906	78882
5	78910	78882
5	78918	78882
5	78924	74403
5	78929	24416
5	78980	72487
5	78986	78980
5	78992	78986
5	78997	78992
5	79000	74989
5	79004	72133
5	79009	77447
5	79013	79009
5	79017	70266
5	79022	79009
5	79026	74123
5	79032	79026
5	79037	76638
5	79042	75299
5	79047	79042
5	79052	74758
5	79061	74758
5	79065	79052
5	79069	79065
5	79073	79069
5	79082	79069
5	79090	79078
5	79094	79061
5	79098	74989
5	79103	22977
5	79107	78006
5	79113	74989
5	79118	70984
5	79131	79127
5	79155	79131
5	79159	79155
5	79169	79155
5	79173	79131
5	79181	79131
5	79189	79169
5	79193	79159
5	79197	79177
5	79201	79193
5	79205	74403
5	79210	73736
5	79214	77327
5	79222	79214
5	79229	70200
5	79233	79082
5	79238	72267
5	79243	70192
5	79248	72225
5	79254	79248
5	79274	8248
5	79292	2750
5	79296	70059
5	79301	79296
5	79334	71099
5	79340	79334
5	79344	77738
5	79350	20848
5	79355	74145
5	79360	77738
5	79371	79340
5	79379	71122
5	79395	20576
5	79402	76886
5	79407	74145
5	79420	72276
5	79425	74278
5	79429	74386
5	79433	79429
5	79439	70204
5	79446	79439
5	79452	76983
5	79474	74156
5	79479	71146
5	79485	71260
5	79490	73928
5	79495	79474
5	79501	79485
5	79511	70743
5	79515	77010
5	79522	77409
5	79527	77614
5	79537	78924
5	79542	72230
5	79554	78090
5	79565	74070
5	79575	66514
5	79657	73275
5	79662	70251
5	79666	70475
5	79670	25872
5	79675	77222
5	79681	77237
5	79687	79681
5	79693	79681
5	79711	14537
5	79716	39177
5	79749	73477
5	79751	78805
5	79763	78805
5	79765	79763
5	79767	79763
5	79769	77577
5	79780	35014
5	79788	70054
5	79792	79296
5	79797	79788
5	79802	79797
5	79806	79296
5	79810	2801
5	79822	71316
5	79827	77842
5	79846	79827
5	79852	72138
5	79857	72164
5	83297	69236
5	83301	77456
5	83309	27904
5	83314	83304
5	83318	83304
5	83327	76937
5	83332	73118
5	83338	74307
5	83344	83338
5	83348	71066
5	83372	39865
5	83414	62737
5	83418	71651
5	83423	83418
5	83428	25683
5	83434	11506
5	83438	56793
5	83443	56793
5	83457	83443
5	83461	83457
5	83470	52030
5	83488	34025
5	83496	83492
5	83500	70641
5	83506	70645
5	83550	71255
5	83555	74443
5	84165	28681
5	84169	28706
5	84173	28764
5	84183	28749
5	84189	84169
5	84194	84173
5	84198	84177
5	84202	84198
5	84206	84198
5	84222	84202
5	84227	77678
5	84232	84189
5	84237	84218
5	84241	84202
5	84254	84214
5	84258	84177
5	84270	84241
5	84274	84210
5	84278	84270
5	84282	84198
5	84290	70841
5	84294	73138
5	84329	83414
5	84338	71012
5	84343	78216
5	84349	71364
5	84379	84373
5	84384	84379
5	84387	29004
5	84391	70648
5	84397	75567
5	84402	37952
5	84407	84402
5	84412	84391
5	84417	84407
5	84422	84402
5	84432	84402
5	84437	84422
5	84442	84402
5	84447	84422
5	84452	84442
5	84457	75591
5	84462	84417
5	84467	84462
5	84473	75552
5	84502	72487
5	84509	20515
5	84513	84509
5	84518	84391
5	84526	74697
5	84531	71294
5	84540	74767
5	84548	76269
5	84556	84548
5	84561	84556
5	84568	84561
5	84583	76312
5	84588	84577
5	84593	84588
5	84598	84593
5	84622	71255
5	84627	70167
5	84632	77614
5	84638	77852
5	84643	76307
5	84648	12113
5	84653	84648
5	84657	72508
5	84662	84648
5	84665	78765
5	84668	78078
5	84675	84668
5	84682	78216
5	84687	84682
5	84694	70729
5	84700	84687
5	84706	70616
5	84710	70896
5	84715	73805
5	84743	68491
5	84750	74812
5	84763	84632
5	84767	84632
5	84771	73545
5	84776	84771
5	84783	84648
5	84792	71135
5	84805	72827
5	84809	71060
5	84817	77852
5	84823	72156
5	84831	79248
5	84836	70964
5	84870	30383
5	84875	30960
5	84879	24696
5	84889	79429
5	84894	83470
5	84901	37069
5	84905	70325
5	84917	71066
5	84922	74463
5	84926	77435
5	84937	84457
5	84942	77192
5	84947	52030
5	84959	84932
5	84964	79751
5	84970	71390
5	84975	77456
5	84979	72944
5	84983	84979
5	84991	73666
5	84996	84991
5	85000	84996
5	85005	85000
5	85010	76957
5	85015	78729
5	85019	85015
5	85023	78734
5	85028	31463
5	85034	78139
5	85038	71530
5	85042	20776
5	85047	85042
5	85057	77792
5	85068	79360
5	85072	70681
5	85077	70692
5	85083	30755
5	85089	76611
5	85097	84668
5	85112	30844
5	85117	77738
5	85121	33287
5	85126	85117
5	85130	20848
5	85135	72186
5	85148	85117
5	85152	85112
5	85158	85148
5	85162	85130
5	85167	85162
5	85172	79360
5	85177	72467
5	85194	79780
5	85204	30960
5	85208	30960
5	85213	72205
5	85224	85218
5	85228	85224
5	85232	85228
5	85236	85232
5	85240	85228
5	85244	85218
5	85250	85228
5	85254	85236
5	85259	6755
5	85314	70964
5	85318	77551
5	85323	78432
5	85328	85323
5	85338	85328
5	85343	85338
5	85367	77456
5	85427	79716
5	85431	70820
5	85436	73387
5	85443	71651
5	85477	79379
5	85486	70204
5	85498	85493
5	85504	74443
5	85509	69206
5	85514	74171
5	85519	70059
5	85523	72358
5	85535	4342
5	85540	84427
5	85545	72827
5	85562	72149
5	85567	79780
5	85572	14218
5	85576	76452
5	85580	74611
5	85594	70841
5	85597	76403
5	85624	72775
5	85648	76521
5	85669	19377
5	85673	3259
5	85680	72396
5	85685	85680
5	85689	32615
5	85700	4395
5	85709	79037
5	85715	76331
5	85731	70681
5	85736	70145
5	85741	70145
5	85746	76301
5	85751	32539
5	85762	85756
5	85773	85762
5	85777	85773
5	85782	71463
5	85788	72225
5	85793	71255
5	85798	70141
5	85826	78691
5	85834	75310
5	85841	36532
5	85856	73302
5	85862	73302
5	85868	85862
5	85873	55622
5	85880	85873
5	85885	77815
5	85890	85880
5	85896	85880
5	85905	85880
5	85910	85890
5	85916	85880
5	85928	85528
5	85940	85936
5	85961	72182
5	85973	72267
5	85978	79118
5	85983	79103
5	85993	76331
5	85999	72262
5	86003	76331
5	86008	85993
5	86012	86008
5	86022	72444
5	86025	86022
5	86029	86018
5	86032	33551
5	86036	71066
5	86041	72878
5	86049	71415
5	86055	71410
5	86063	77923
5	86066	17460
5	86076	62737
5	86079	70964
5	86084	77547
5	86089	85545
5	86097	86089
5	86103	85498
5	86114	70590
5	86119	84509
5	86123	86114
5	86128	86114
5	86138	86133
5	86143	73308
5	86148	86133
5	86179	74776
5	86189	34025
5	86193	78006
5	86200	34039
5	86204	78006
5	86211	77967
5	86215	86211
5	86219	34043
5	86227	77614
5	86233	85063
5	86238	9840
5	86244	25862
5	86250	85135
5	86273	79395
5	86280	74224
5	86305	30589
5	86308	68491
5	86326	84870
5	86330	78715
5	86334	86330
5	86338	86330
5	86342	86330
5	86346	86330
5	86370	57263
5	86380	86375
5	86385	77151
5	86393	86370
5	86398	86393
5	86403	72731
5	86409	86403
5	86413	86409
5	86420	86413
5	86426	86409
5	86432	34591
5	86447	85572
5	86452	72689
5	86464	70648
5	86468	84889
5	86503	57157
5	86509	73320
5	86513	86509
5	86517	86513
5	86521	86513
5	86525	86513
5	86529	86521
5	86539	77587
5	86547	74224
5	86552	73487
5	86557	85072
5	86579	84926
5	86584	79243
5	86588	86584
5	86592	77876
5	86597	86588
5	86602	86588
5	86606	74145
5	86612	72878
5	86618	86612
5	86626	86612
5	86642	73017
5	86663	72944
5	86667	84783
5	86674	72382
5	86683	35480
5	86695	76748
5	86702	74910
5	86707	72542
5	86712	77456
5	86717	77435
5	86729	75678
5	86742	76399
5	86756	65614
5	86760	67804
5	86767	72363
5	86794	75299
5	86803	13077
5	86819	27426
5	86825	86819
5	86832	74224
5	86837	74758
5	86905	76331
5	86910	79098
5	86916	76331
5	86920	76307
5	86924	84889
5	86929	3732
5	86943	17417
5	86946	79214
5	86991	83332
5	86996	83332
5	87005	70192
5	87010	77010
5	87015	87010
5	87021	76871
5	87027	87021
5	87031	39172
5	87036	36532
5	87047	87036
5	87052	87031
5	87058	36532
5	87064	85885
5	87069	85841
5	87074	71066
5	87089	78101
5	87115	33365
5	87122	71141
5	87127	79501
5	87132	86606
5	87137	86606
5	87143	87137
5	87148	74463
5	87155	79857
5	87159	74180
5	87180	85042
5	87185	87180
5	87188	37014
5	87193	87188
5	87198	87193
5	87221	70841
5	87224	87221
5	87226	73653
5	87231	74145
5	87235	65387
5	87239	86063
5	87243	86063
5	87254	86447
5	87259	87010
5	87271	76307
5	87275	71390
5	87284	29183
5	87286	70070
5	87296	85514
5	87300	79797
5	87306	85514
5	87310	85545
5	87318	73186
5	87322	33551
5	87335	74910
5	87339	87329
5	87344	70980
5	87348	84879
5	87364	39150
5	87368	76350
5	87380	78186
5	87422	54490
5	87440	86943
5	87443	78805
5	87450	76345
5	87455	74743
5	87459	87450
5	87464	87455
5	87474	69654
5	87489	79113
5	87493	87485
5	87512	87507
5	87517	87010
5	87525	87517
5	87532	87517
5	87537	87532
5	87545	87517
5	87552	53187
5	87557	87517
5	87563	87532
5	87570	87517
5	87576	87570
5	87588	87545
5	87594	87537
5	87626	66181
5	87631	87626
5	87635	87626
5	87641	86063
5	87657	71151
5	87663	70079
5	87668	85746
5	87692	76316
5	87696	87692
5	87706	83447
5	87711	74408
5	87717	86432
5	87721	87711
5	87726	86308
5	87737	86227
5	87744	87737
5	87756	74758
5	87761	74762
5	87765	70984
5	87773	74910
5	87780	75007
5	87787	76263
5	87796	38508
5	87805	38479
5	87810	85152
5	87815	57030
5	87825	87815
5	87851	86751
5	87855	70776
5	87860	70781
5	87865	87855
5	87874	70841
5	87893	87851
5	87898	50566
5	87910	85834
5	87915	74868
5	87919	73779
5	87925	87919
5	87934	36705
5	87939	9365
5	87944	77738
5	87950	72225
5	87962	3187
5	87966	70590
5	87971	87966
5	87976	77547
5	87980	78809
5	87984	70172
5	87989	76891
5	87994	86946
5	88008	63921
5	88023	76871
5	88028	87910
5	88033	87036
5	88043	87047
5	88048	87036
5	88052	88028
5	88057	88033
5	88062	88043
5	88067	88052
5	88072	88052
5	88077	85431
5	88087	79379
5	88102	74224
5	88115	72358
5	88124	73308
5	88129	15322
5	88135	73302
5	88142	39361
5	88160	74040
5	88169	86756
5	88173	77587
5	88177	70749
5	88183	88169
5	88186	76403
5	88192	74096
5	88198	87703
5	88201	76715
5	88206	76524
5	88213	77292
5	88225	72668
5	88235	88231
5	88246	71972
5	88262	70204
5	88268	70781
5	88274	79474
5	88279	71390
5	88284	79229
5	88288	70200
5	88292	88284
5	88296	88292
5	88301	88292
5	88306	88301
5	88311	88292
5	88321	88316
5	88327	88284
5	88331	88321
5	88336	88316
5	88340	88321
5	88344	88336
5	88352	88306
5	88356	88321
5	88365	88360
5	88369	88360
5	88379	88336
5	88383	88348
5	88387	88327
5	88391	88284
5	88395	88360
5	88399	21320
5	88422	86179
5	88457	71038
5	88462	70984
5	88467	87493
5	88477	86916
5	88481	88471
5	88494	86916
5	88499	88494
5	88503	72894
5	88510	79429
5	88523	86273
5	88549	40337
5	88553	73054
5	88557	78924
5	88562	85097
5	88569	71390
5	88574	71194
5	88578	87231
5	88584	86018
5	88590	72878
5	88595	86041
5	88600	74910
5	88605	79560
5	88610	85244
5	88616	88605
5	88621	88616
5	88640	69236
5	88646	49551
5	88650	49567
5	88656	88646
5	88661	78924
5	88685	49720
5	88691	73843
5	88709	88691
5	88715	88691
5	88722	72318
5	88741	88691
5	88747	73887
5	88754	88685
5	88770	74282
5	88777	84622
5	88790	84526
5	88797	79817
5	88803	88797
5	88807	88803
5	88822	85788
5	88826	14315
5	88866	73843
5	88873	14800
5	88878	88169
5	88882	50432
5	88886	79375
5	88895	76611
5	88909	72689
5	88914	77835
5	88919	73502
5	88928	76197
5	88932	88900
5	88937	72995
5	88941	83520
5	88947	73639
5	88953	71177
5	88957	86606
5	88977	84632
5	88988	84548
5	88994	84568
5	89001	77435
5	89006	88124
5	89047	87010
5	89052	89047
5	89057	77372
5	89075	77456
5	89092	76399
5	89100	8248
5	89121	74493
5	89132	74677
5	89178	76246
5	89207	84776
5	89226	33411
5	89259	83304
5	89263	89259
5	89319	79780
5	89337	72787
5	89404	18197
5	89408	72839
5	89416	89404
5	89420	16912
5	89433	76677
5	89443	25683
5	89450	87517
5	89456	87576
5	89467	89450
5	89472	89450
5	89479	87780
5	89492	86432
5	89496	87717
5	89528	30755
5	89538	87984
5	89550	85751
5	89554	86723
5	89560	75597
5	89566	89560
5	89573	89566
5	89578	74135
5	89595	89566
5	89601	89566
5	89606	89560
5	89611	89606
5	89615	89554
5	89633	73904
5	89641	85443
5	89648	85651
5	89655	31340
5	89658	72957
5	89662	79248
5	89666	77876
5	89670	52308
5	89674	89670
5	89678	89666
5	89682	89674
5	89686	89662
5	89690	86597
5	89695	89670
5	89699	89674
5	89704	89699
5	89708	89670
5	89712	89682
5	89716	89662
5	89720	89712
5	89736	74443
5	89745	76606
5	89750	72874
5	89754	76866
5	89776	14074
5	89781	20776
5	89787	87198
5	89797	70145
5	89802	89797
5	89807	2926
5	89812	78164
5	89855	52706
5	89859	71177
5	89863	52711
5	89867	89859
5	89871	34221
5	89875	89867
5	89881	89875
5	89885	89871
5	89889	89881
5	89893	89875
5	89901	89871
5	89912	89871
5	89916	89889
5	89920	89859
5	89924	89859
5	89928	89889
5	89932	89871
5	89936	71211
5	89940	89881
5	89945	89905
5	89949	89885
5	89953	89916
5	89961	89928
5	89965	89885
5	89969	89885
5	89973	89859
5	89977	37360
5	89981	89905
5	89985	89893
5	89989	89949
5	89997	89981
5	90002	89924
5	90006	89989
5	90010	90002
5	90014	89969
5	90018	89889
5	90026	89920
5	90030	89961
5	90034	89893
5	90038	89945
5	90042	89949
5	90051	90006
5	90055	89945
5	90063	89949
5	90067	89981
5	90079	89945
5	90083	90002
5	90087	89881
5	90091	90010
5	90095	89993
5	90103	89920
5	90107	89932
5	90111	85756
5	90118	52752
5	90130	88941
5	90135	72300
5	90141	90135
5	90148	89487
5	90153	71054
5	90159	71026
5	90165	52829
5	90175	77906
5	90185	90170
5	90190	90185
5	90195	79792
5	90201	90170
5	90205	90175
5	90209	90201
5	90220	90185
5	90224	52876
5	90228	77792
5	90234	9709
5	90239	86756
5	90243	72775
5	90248	85624
5	90253	90248
5	90262	74028
5	90266	87021
5	90277	73986
5	90285	90281
5	90293	83304
5	90298	90285
5	90306	88977
5	90316	56789
5	90319	89648
5	90322	85523
5	90340	87074
5	90343	90340
5	90347	53181
5	90355	87525
5	90361	90355
5	90367	90361
5	90373	90361
5	90379	90361
5	90384	87552
5	90390	90384
5	90395	53199
5	90401	53940
5	90405	90355
5	90411	90361
5	90416	90395
5	90422	90373
5	90429	83332
5	90447	88640
5	90456	90447
5	90461	90456
5	90467	90456
5	90472	86452
5	90477	78805
5	90480	86792
5	90493	90135
5	90508	85788
5	90512	14537
5	90518	70590
5	90523	71550
5	90528	71576
5	90533	70600
5	90541	71571
5	90546	90528
5	90552	90541
5	90557	90518
5	90562	90528
5	90567	90557
5	90573	90567
5	90578	84668
5	90596	87711
5	90600	84901
5	90605	74328
5	90611	74328
5	90616	90605
5	90624	85834
5	90641	2936
5	90645	83510
5	90650	86464
5	90674	85722
5	90676	76281
5	90682	15106
5	90686	90676
5	90712	85443
5	90742	71044
5	90749	90742
5	90754	19662
5	90765	90742
5	90782	54562
5	90786	78058
5	90790	34039
5	90795	76476
5	90799	86211
5	90808	77998
5	90812	90782
5	90820	77560
5	90827	76331
5	90841	70256
5	90845	70163
5	90849	90845
5	90853	90841
5	90856	85746
5	90990	71118
5	90994	90990
5	91004	90990
5	91009	90994
5	91022	91017
5	91031	87898
5	91036	84668
5	91042	75876
5	91047	85097
5	91053	91017
5	91058	91022
5	91062	91047
5	91072	91067
5	91077	91067
5	91096	83297
5	91100	85545
5	91105	55555
5	91111	85922
5	91117	75927
5	91122	84952
5	91129	91105
5	91134	91129
5	91146	85493
5	91177	72508
5	91184	90738
5	91192	91184
5	91196	70645
5	91200	91192
5	91212	14224
5	91221	74949
5	91225	91196
5	91229	91196
5	91234	91229
5	91238	71049
5	91253	91234
5	91258	91229
5	91262	91212
5	91277	55747
5	91283	91277
5	91289	76564
5	91302	32958
5	91318	84783
5	91328	88807
5	91333	88807
5	91337	55920
5	91342	70681
5	91346	91328
5	91349	86539
5	91353	84548
5	91359	91353
5	91365	84556
5	91371	84568
5	91376	70648
5	91381	91353
5	91387	77587
5	91391	69189
5	91396	88186
5	91400	91396
5	91404	69189
5	91407	75299
5	91418	74682
5	91424	88192
5	91560	77860
5	91565	87706
5	91570	84901
5	91575	72689
5	91581	76628
5	91597	51338
5	91610	56793
5	91616	83457
5	91622	56799
5	91626	91622
5	91648	89047
5	91660	91648
5	91664	91660
5	91669	91664
5	91674	84540
5	91687	77815
5	91692	86606
5	91696	72612
5	91720	79334
5	91726	73449
5	91732	87939
5	91743	88225
5	91748	87825
5	91769	91424
5	91780	72659
5	91795	89248
5	91822	90322
5	91886	61112
5	91892	86717
5	91898	71651
5	91909	91898
5	91914	83418
5	91919	91898
5	91928	57304
5	91932	76331
5	91937	91932
5	91943	87489
5	91947	86924
5	91954	91937
5	91960	70070
5	91964	86018
5	91991	77456
5	91999	85922
5	92004	85885
5	92009	84942
5	92021	92015
5	92026	92015
5	92032	92021
5	92037	92032
5	92041	92015
5	92046	84648
5	92051	90135
5	92059	88747
5	92064	90148
5	92069	73897
5	92075	92069
5	92080	90326
5	92097	83327
5	92128	61198
5	92133	86924
5	92145	84593
5	92151	74910
5	92161	76611
5	92166	86534
5	92172	70729
5	92177	88900
5	92183	91575
5	92188	61250
5	92193	92183
5	92199	92172
5	92204	88932
5	92209	92188
5	92222	86447
5	92226	88129
5	92232	92222
5	92237	76457
5	92254	84715
5	92278	79439
5	92284	79446
5	92295	89528
5	92301	92295
5	92307	92295
5	92312	92295
5	92318	78805
5	92339	61793
5	92343	89662
5	92358	71463
5	92364	71066
5	92373	70743
5	92377	70743
5	92380	91396
5	92384	87132
5	92389	72156
5	92396	87148
5	92408	92402
5	92427	23690
5	92431	77192
5	92436	84932
5	92447	92431
5	92453	76042
5	92458	90165
5	92463	70616
5	92482	76886
5	92487	76886
5	92492	92487
5	92497	92492
5	92502	92487
5	92507	74096
5	92511	85968
5	92516	85993
5	92521	87489
5	92525	72569
5	92529	92389
5	92562	73017
5	92566	86642
5	92578	70348
5	92597	12651
5	92602	92597
5	92608	73961
5	92617	92602
5	92621	92617
5	92625	92617
5	92629	92621
5	92633	92625
5	92638	92629
5	92644	92633
5	92649	92644
5	92655	72659
5	92659	73994
5	92668	92663
5	92673	92621
5	92677	92617
5	92685	92629
5	92690	92638
5	92695	89259
5	92699	92649
5	92704	92617
5	92714	92621
5	92723	92625
5	92727	92602
5	92732	92633
5	92744	72284
5	92754	87329
5	92760	89750
5	92764	72874
5	92776	92771
5	92781	92771
5	92804	62414
5	92809	87750
5	92844	90130
5	92850	73876
5	92856	85097
5	92957	76289
5	92973	92957
5	93016	73080
5	93062	74096
5	93079	88169
5	93097	84763
5	93104	76524
5	93110	88691
5	93123	73897
5	93130	93123
5	93137	93110
5	93148	78877
5	93155	84662
5	93162	78896
5	93168	93148
5	93174	76664
5	93185	70590
5	93194	70611
5	93199	93185
5	93203	93189
5	93213	93189
5	93218	93213
5	93223	93203
5	93228	93199
5	93232	70590
5	93241	93228
5	93258	93218
5	93263	93223
5	93273	93268
5	93278	93246
5	93283	93278
5	93287	93189
5	93292	88886
5	93315	52706
5	93321	84548
5	93326	84568
5	93333	93326
5	93339	91353
5	93351	84561
5	93364	86712
5	93374	77860
5	93421	10456
5	93427	76715
5	93432	76361
5	93440	79857
5	93493	88640
5	93498	85023
5	93504	93498
5	93555	79229
5	93560	85562
5	93573	72878
5	93578	71026
5	93582	89404
5	93589	85545
5	93596	72827
5	93602	71651
5	93609	93589
5	93615	93582
5	93764	87761
5	93768	20776
5	93773	70070
5	93778	87455
5	93783	76891
5	93788	87459
5	93794	74096
5	93832	77747
5	93836	64078
5	93840	77456
5	93881	18158
5	93885	79009
5	93889	72787
5	93896	93889
5	93901	93889
5	93907	93889
5	93913	93889
5	93919	93889
5	93925	93919
5	93932	93913
5	93938	93925
5	93944	93938
5	93950	93944
5	93956	90401
5	93960	74838
5	93966	73454
5	93971	78376
5	93980	93966
5	93988	83304
5	93992	90262
5	94015	89248
5	94021	93885
5	94027	74767
5	94032	74767
5	94037	94027
5	94041	91692
5	94045	87459
5	94050	72612
5	94055	64348
5	94092	87893
5	94105	91117
5	94123	74413
5	94138	94133
5	94163	87137
5	94168	87286
5	94173	87137
5	94177	78078
5	94183	88741
5	94189	94177
5	94193	94183
5	94208	79107
5	94212	21353
5	94221	94217
5	94225	94217
5	94233	72631
5	94280	73821
5	94287	90118
5	94293	78402
5	94298	78402
5	94303	78402
5	94308	73281
5	94313	78402
5	94318	87368
5	94323	92015
5	94327	85042
5	94339	77673
5	94343	79495
5	94353	94348
5	94369	69174
5	94421	84548
5	94429	91371
5	94436	94429
5	94443	79817
5	94448	88807
5	94461	94448
5	94465	94448
5	94469	70844
5	94474	94469
5	94484	72731
5	94488	94484
5	94494	87780
5	94500	74874
5	94506	94500
5	94520	87322
5	94525	94520
5	94544	86503
5	94549	79429
5	94553	94549
5	94557	94549
5	94561	94557
5	94565	70661
5	94574	87479
5	94579	22432
5	94583	22390
5	94587	73302
5	94593	85862
5	94619	91302
5	94624	72978
5	94629	75007
5	94639	94280
5	94649	9693
5	94656	73933
5	94662	73933
5	94668	70339
5	94671	70749
5	94673	66049
5	94675	94673
5	94679	70749
5	94681	88557
5	94685	66186
5	94690	86723
5	94696	70091
5	94700	94696
5	94743	72276
5	94748	74282
5	95310	37357
5	95312	84743
5	95339	76331
5	95351	66514
5	95356	51354
5	95360	72149
5	95365	72174
5	95371	95365
5	95375	92396
5	95380	77292
5	95389	87074
5	95413	88977
5	95420	75040
5	95424	19048
5	95450	86683
5	95465	88169
5	95469	74438
5	95473	95469
5	95476	88169
5	95480	69189
5	95499	65610
5	95503	95499
5	95509	71972
5	95524	93374
5	95529	67166
5	95533	90456
5	95539	95533
5	95544	86432
5	95578	73666
5	95582	90185
5	95588	90201
5	95593	95588
5	95598	95578
5	95603	95598
5	95608	95588
5	95612	95598
5	95616	73545
5	95649	87380
5	95657	72467
5	95667	62737
5	95678	88206
5	95704	94163
5	95708	74709
5	95713	71234
5	95716	76437
5	95722	72767
5	95735	73725
5	95741	79495
5	95747	70172
5	95752	95747
5	95764	70232
5	95769	87450
5	95774	78164
5	95781	74517
5	95798	35049
5	95812	93432
5	95818	93440
5	95823	85186
5	95830	91696
5	95835	74709
5	95841	84682
5	95848	90153
5	95854	84694
5	95862	87980
5	95877	73933
5	95883	52030
5	95890	95883
5	95897	72318
5	95903	95897
5	95910	88192
5	95914	89802
5	95920	79402
5	95925	93364
5	95939	87517
5	95945	72787
5	95956	89450
5	95962	89450
5	95966	87588
5	95978	85572
5	95984	85572
5	95993	95978
5	95997	95978
5	96002	95978
5	96007	95997
5	96011	91622
5	96016	96007
5	96021	96016
5	96025	96002
5	96030	96002
5	96087	79098
5	96091	86008
5	96096	71463
5	96105	90130
5	96208	84509
5	96212	96208
5	96219	14611
5	96226	86308
5	96231	71310
5	96235	71316
5	96310	93881
5	96315	89280
5	96320	87994
5	96325	96320
5	96332	96320
5	96337	87732
5	96352	76924
5	96366	77249
5	96370	94173
5	96376	86751
5	96389	88553
5	96393	79248
5	96398	72382
5	96424	39669
5	96430	79009
5	96434	93560
5	96439	79107
5	96452	77743
5	96455	25872
5	96460	79681
5	96466	70054
5	96471	70054
5	96475	77946
5	96480	96471
5	96485	87036
5	96490	96485
5	96501	87036
5	96507	87058
5	96512	88062
5	96542	16912
5	96944	20934
5	97621	79292
5	97863	87622
5	99511	17373
5	101286	39045
5	101356	72127
5	101368	24670
5	101379	3664
5	101384	3676
5	101393	101388
5	101719	4481
5	101836	85662
5	101990	71012
5	101995	89057
5	101999	71022
5	102084	77435
5	102089	37509
5	102109	101356
5	102247	65610
5	102374	87934
5	102430	12597
5	102443	15322
5	102447	61250
5	102488	101990
5	102496	14228
5	102501	102496
5	102548	34216
5	102564	52380
5	102671	85083
5	102703	11060
5	102708	86683
5	102713	52380
5	102725	73487
5	102729	73487
5	102733	102729
5	102737	102733
5	102808	73556
5	102822	101990
5	103059	84648
5	103063	10062
5	103065	73826
5	103138	101356
5	103142	83304
5	103234	101356
5	103239	102671
5	103242	37014
5	103281	13402
5	103391	74386
5	103430	102564
5	103449	61660
5	103501	94163
5	103570	52380
5	103837	50852
5	103841	73897
5	103871	66668
5	103908	102247
5	103939	103234
5	103984	79274
5	103990	84901
5	103994	11783
5	104012	91648
5	104018	101715
5	104028	104018
5	104038	102564
5	104200	34043
5	104226	101715
5	104229	4476
5	104232	95848
5	104248	92804
5	104565	104229
5	104569	102708
5	104579	104574
5	104645	23080
5	104688	23690
5	104691	23694
5	104694	23694
5	104696	70859
5	104699	104694
5	104702	23720
5	104705	104699
5	104708	23705
5	104713	104699
5	104716	104702
5	104719	104702
5	105208	14794
5	105211	74403
5	105236	73536
5	105240	61837
5	105245	61793
5	105255	95544
5	105387	27186
5	105399	63078
5	105481	27904
5	105495	102703
5	105505	105500
5	105573	103234
5	105577	92458
5	105581	24515
5	105631	101356
5	105637	102713
5	105745	102733
5	105750	101723
5	105792	103570
5	105888	104038
5	105901	103234
5	106000	29677
5	106012	105208
5	106016	104226
5	106022	106019
5	106026	106019
5	106029	106019
5	106032	8248
5	106057	105792
5	106066	106062
5	106102	30383
5	106110	86464
5	106196	102430
5	107064	85662
5	107070	4890
5	107074	102564
5	107140	102430
5	107154	55555
5	107159	85910
5	107163	85922
5	107296	89057
5	107387	102488
5	107551	102729
5	107642	35194
5	107645	107642
5	107661	20566
5	107666	106032
5	107731	105631
5	107779	103430
5	107784	103430
5	107789	107779
5	107809	103570
